year,country of asylum,country of origin,population type,begin year total,end year total
2015,DEN,SLE,REF,*,*
2015,DEN,SOM,REF,1134,1260
2015,DEN,SRB,REF,468,313
2015,DEN,SRV,REF,5,
2015,DEN,SSD,REF,,
2015,DEN,STA,REF,1065,1958
2015,DEN,SUD,REF,67,66
2015,DEN,SYR,REF,7253,12988
2015,DEN,TAN,REF,*,*
2015,DEN,THA,REF,,*
2015,DEN,TJK,REF,5,5
2015,DEN,TUN,REF,*,*
2015,DEN,TUR,REF,8,6
2015,DEN,UGA,REF,40,62
2015,DEN,UKR,REF,12,15
2015,DEN,USA,REF,,62
2015,DEN,UZB,REF,11,11
2015,DEN,VAR,REF,389,375
2015,DEN,WES,REF,,
2015,DEN,YEM,REF,*,*
2015,DEN,ZAM,REF,*,
2015,DEN,ZIM,REF,9,8
2015,DJB,BGD,REF,*,0
2015,DJB,ERT,REF,303,319
2015,DJB,ETH,REF,487,522
2015,DJB,GAZ,REF,,5
2015,DJB,IRQ,REF,*,12
2015,DJB,KEN,REF,10,10
2015,DJB,PAK,REF,,6
2015,DJB,PHI,REF,*,*
2015,DJB,SOM,REF,19720,12323
2015,DJB,SUD,REF,*,5
2015,DJB,SYR,REF,,*
2015,DJB,YEM,REF,*,6157
2015,DOM,AFG,REF,,*
2015,DOM,COL,REF,*,*
2015,DOM,ECU,REF,,5
2015,DOM,HAI,REF,603,600
2015,DOM,IRN,REF,,*
2015,DOM,IRQ,REF,*,*
2015,DOM,SYR,REF,*,*
2015,ECU,AFG,REF,112,112
2015,ECU,ALB,REF,6,6
2015,ECU,ANG,REF,*,*
2015,ECU,ARE,REF,*,*
2015,ECU,ARG,REF,*,*
2015,ECU,ARM,REF,*,*
2015,ECU,AZE,REF,*,*
2015,ECU,BDI,REF,*,*
2015,ECU,BGD,REF,*,*
2015,ECU,BLR,REF,*,*
2015,ECU,BRA,REF,*,*
2015,ECU,BSN,REF,*,*
2015,ECU,CHI,REF,12,12
2015,ECU,CHL,REF,5,5
2015,ECU,CMR,REF,*,*
2015,ECU,COB,REF,*,*
2015,ECU,COL,REF-like,68344,68344
2015,ECU,COL,REF,52973,52341
2015,ECU,CUB,REF,229,229
2015,ECU,DOM,REF,*,*
2015,ECU,ERT,REF,11,11
2015,ECU,ETH,REF,*,*
2015,ECU,GAM,REF,,
2015,ECU,GAZ,REF,9,9
2015,ECU,GFR,REF,*,*
2015,ECU,GHA,REF,*,*
2015,ECU,GNB,REF,*,*
2015,ECU,GUI,REF,9,9
2015,ECU,HAI,REF,22,22
2015,ECU,ICO,REF,*,*
2015,ECU,IND,REF,*,*
2015,ECU,IRN,REF,24,24
2015,ECU,IRQ,REF,36,36
2015,ECU,JAM,REF,*,*
2015,ECU,KGZ,REF,*,*
2015,ECU,KUW,REF,*,*
2015,ECU,LBR,REF,6,6
2015,ECU,LEB,REF,6,6
2015,ECU,LKA,REF,16,16
2015,ECU,LTU,REF,*,*
2015,ECU,MLI,REF,*,*
2015,ECU,MOR,REF,*,*
2015,ECU,NEP,REF,5,5
2015,ECU,NGR,REF,*,*
2015,ECU,NIC,REF,*,*
2015,ECU,NIG,REF,25,25
2015,ECU,PAK,REF,29,29
2015,ECU,PAN,REF,*,*
2015,ECU,PAR,REF,*,*
2015,ECU,PER,REF,93,93
2015,ECU,POL,REF,*,*
2015,ECU,RUS,REF,29,29
2015,ECU,SAL,REF,0,0
2015,ECU,SAU,REF,*,*
2015,ECU,SLE,REF,*,*
2015,ECU,SOM,REF,7,7
2015,ECU,SPA,REF,*,*
2015,ECU,SRB,REF,14,14
2015,ECU,SRV,REF,*,*
2015,ECU,STA,REF,*,*
2015,ECU,SUD,REF,5,5
2015,ECU,SWA,REF,*,*
2015,ECU,SYR,REF,13,17
2015,ECU,TKM,REF,*,*
2015,ECU,TOG,REF,*,*
2015,ECU,TUR,REF,*,*
2015,ECU,UGA,REF,*,*
2015,ECU,UKR,REF,0,0
2015,ECU,URU,REF,*,*
2015,ECU,USA,REF,6,6
2015,ECU,UZB,REF,*,*
2015,ECU,VAR,REF,16,16
2015,ECU,VEN,REF,7,7
2015,ECU,WSH,REF,5,5
2015,ECU,ZIM,REF,5,5
2015,ERT,ETH,REF,26,26
2015,ERT,SOM,REF,2758,2485
2015,ERT,SSD,REF,15,10
2015,ERT,SUD,REF,99,28
2015,ERT,YEM,REF,0,0
2015,EST,AFG,REF,15,16
2015,EST,ALG,REF,*,*
2015,EST,ARM,REF,*,*
2015,EST,BGD,REF,*,*
2015,EST,BLR,REF,7,7
2015,EST,ERT,REF,,*
2015,EST,GAZ,REF,*,*
2015,EST,GEO,REF,*,*
2015,EST,ICO,REF,*,*
2015,EST,IRQ,REF,*,*
2015,EST,LKA,REF,7,9
2015,EST,PAK,REF,*,*
2015,EST,RUS,REF,14,16
2015,EST,SOM,REF,*,*
2015,EST,SRB,REF,*,*
2015,EST,STA,REF,*,*
2015,EST,SUD,REF,8,20
2015,EST,SYR,REF,6,6
2015,EST,TJK,REF,*,*
2015,EST,TKM,REF,*,*
2015,EST,TUR,REF,*,*
2015,EST,UGA,REF,*,*
2015,EST,UKR,REF,,59
2015,EST,YEM,REF,,*
2015,ETH,AFG,REF,*,*
2015,ETH,ARE,REF,*,*
2015,ETH,BDI,REF,62,52
2015,ETH,CHD,REF,*,*
2015,ETH,COD,REF,427,426
2015,ETH,DJB,REF,76,76
2015,ETH,ERT,REF,123784,155231
2015,ETH,ICO,REF,*,*
2015,ETH,IRQ,REF,*,*
2015,ETH,KEN,REF,2728,3193
2015,ETH,NIG,REF,*,*
2015,ETH,RWA,REF,11,11
2015,ETH,SOM,REF,,4935
2015,ETH,SOM,REF,245097,251734
2015,ETH,SSD,REF,251791,281508
2015,ETH,SUD,REF,35447,37785
2015,ETH,SYR,REF,,9
2015,ETH,TAN,REF,*,*
2015,ETH,UGA,REF,22,23
2015,ETH,YEM,REF,65,1088
2015,ETH,ZIM,REF,0,0
2015,FIJ,AFG,REF,7,7
2015,FIJ,COD,REF,0,0
2015,FIJ,ERT,REF,*,*
2015,FIJ,GHA,REF,*,*
2015,FIJ,NIG,REF,*,*
2015,FIJ,PAK,REF,*,*
2015,FIJ,SOM,REF,*,0
2015,FIJ,UKR,REF,,0
2015,FIN,AFG,REF,1443,1406
2015,FIN,ALB,REF,*,*
2015,FIN,ALG,REF,20,20
2015,FIN,ANG,REF,180,157
2015,FIN,ARE,REF,6,8
2015,FIN,ARM,REF,*,*
2015,FIN,AZE,REF,18,30
2015,FIN,BDI,REF,*,*
2015,FIN,BEN,REF,*,*
2015,FIN,BGD,REF,22,19
2015,FIN,BKF,REF,*,*
2015,FIN,BLR,REF,13,13
2015,FIN,BOL,REF,*,*
2015,FIN,BRA,REF,*,*
2015,FIN,BSN,REF,17,17
2015,FIN,CAM,REF,*,5
2015,FIN,CAR,REF,*,*
2015,FIN,CHD,REF,*,*
2015,FIN,CHI,REF,90,93
2015,FIN,CMR,REF,69,72
2015,FIN,COB,REF,7,7
2015,FIN,COD,REF,190,181
2015,FIN,COL,REF,*,*
2015,FIN,CUB,REF,6,6
2015,FIN,DJB,REF,*,*
2015,FIN,DOM,REF,*,*
2015,FIN,ECU,REF,*,*
2015,FIN,ERT,REF,25,29
2015,FIN,ETH,REF,86,93
2015,FIN,GAM,REF,33,34
2015,FIN,GEO,REF,*,*
2015,FIN,GHA,REF,52,52
2015,FIN,GNB,REF,*,*
2015,FIN,GUA,REF,*,*
2015,FIN,GUI,REF,26,26
2015,FIN,HON,REF,*,6
2015,FIN,HRV,REF,10,10
2015,FIN,ICO,REF,13,12
2015,FIN,IND,REF,11,10
2015,FIN,INS,REF,*,*
2015,FIN,IRN,REF,581,606
2015,FIN,IRQ,REF,3607,4124
2015,FIN,ISR,REF,*,*
2015,FIN,JOR,REF,6,7
2015,FIN,KAZ,REF,7,13
2015,FIN,KEN,REF,11,11
2015,FIN,KGZ,REF,26,20
2015,FIN,KRN,REF,*,*
2015,FIN,LBR,REF,*,*
2015,FIN,LBY,REF,9,17
2015,FIN,LEB,REF,12,11
2015,FIN,LKA,REF,107,108
2015,FIN,LVA,REF,7,
2015,FIN,MAU,REF,5,6
2015,FIN,MCD,REF,*,*
2015,FIN,MDA,REF,6,6
2015,FIN,MLI,REF,*,6
2015,FIN,MLW,REF,*,*
2015,FIN,MNG,REF,*,
2015,FIN,MOR,REF,16,19
2015,FIN,MOZ,REF,0,
2015,FIN,MYA,REF,14,27
2015,FIN,NEP,REF,*,*
2015,FIN,NGR,REF,*,*
2015,FIN,NIG,REF,168,165
2015,FIN,NOR,REF,,
2015,FIN,PAK,REF,39,45
2015,FIN,PER,REF,0,
2015,FIN,PHI,REF,*,*
2015,FIN,PNG,REF,*,*
2015,FIN,ROM,REF,0,
2015,FIN,RSA,REF,,
2015,FIN,RUS,REF,729,772
2015,FIN,RWA,REF,25,23
2015,FIN,SAL,REF,5,5
2015,FIN,SAU,REF,*,*
2015,FIN,SEN,REF,*,*
2015,FIN,SLE,REF,7,6
2015,FIN,SOM,REF,2817,3062
2015,FIN,SRB,REF,215,167
2015,FIN,SRV,REF,*,*
2015,FIN,SSD,REF,*,*
2015,FIN,STA,REF,140,168
2015,FIN,SUD,REF,16,18
2015,FIN,SVK,REF,0,
2015,FIN,SYR,REF,438,565
2015,FIN,TAN,REF,5,5
2015,FIN,THA,REF,*,*
2015,FIN,TJK,REF,7,7
2015,FIN,TKM,REF,*,*
2015,FIN,TOG,REF,5,5
2015,FIN,TUN,REF,*,*
2015,FIN,TUR,REF,174,143
2015,FIN,UGA,REF,9,12
2015,FIN,UKR,REF,9,10
2015,FIN,UZB,REF,15,17
2015,FIN,VAR,REF,129,130
2015,FIN,VEN,REF,*,*
2015,FIN,YEM,REF,5,10
2015,FIN,ZIM,REF,*,*
2015,FRA,AFG,REF,3838,4397
2015,FRA,ALB,REF,2522,2911
2015,FRA,ALG,REF,1353,1384
2015,FRA,ANG,REF,3338,3349
2015,FRA,ARE,REF,662,767
2015,FRA,ARG,REF,*,*
2015,FRA,ARM,REF,4063,4034
2015,FRA,AUS,REF,*,*
2015,FRA,AZE,REF,2771,2816
2015,FRA,BAH,REF,*,*
2015,FRA,BDI,REF,367,375
2015,FRA,BEN,REF,24,26
2015,FRA,BGD,REF,3717,3960
2015,FRA,BHU,REF,109,113
2015,FRA,BKF,REF,107,114
2015,FRA,BLR,REF,502,515
2015,FRA,BOL,REF,35,35
2015,FRA,BRA,REF,11,11
2015,FRA,BSN,REF,4078,4055
2015,FRA,BUL,REF,78,73
2015,FRA,CAM,REF,12003,11824
2015,FRA,CAR,REF,1004,1607
2015,FRA,CHD,REF,1197,1232
2015,FRA,CHI,REF,2476,3260
2015,FRA,CHL,REF,70,70
2015,FRA,CMR,REF,796,816
2015,FRA,COB,REF,3252,3225
2015,FRA,COD,REF,13727,14182
2015,FRA,COI,REF,514,525
2015,FRA,COL,REF,470,475
2015,FRA,CUB,REF,140,150
2015,FRA,CVI,REF,*,*
2015,FRA,CZE,REF,30,29
2015,FRA,DJB,REF,136,149
2015,FRA,DMA,REF,*,*
2015,FRA,DOM,REF,19,30
2015,FRA,ECU,REF,29,28
2015,FRA,EGU,REF,31,30
2015,FRA,ERT,REF,1671,2208
2015,FRA,EST,REF,8,8
2015,FRA,ETH,REF,601,653
2015,FRA,GAB,REF,31,33
2015,FRA,GAM,REF,164,184
2015,FRA,GAZ,REF,414,565
2015,FRA,GEO,REF,2714,2826
2015,FRA,GFR,REF,8,7
2015,FRA,GHA,REF,526,521
2015,FRA,GNB,REF,929,931
2015,FRA,GRE,REF,*,*
2015,FRA,GRE,REF-like,,
2015,FRA,GUA,REF,15,17
2015,FRA,GUI,REF,5201,6005
2015,FRA,GUY,REF,8,13
2015,FRA,HAI,REF,3523,3445
2015,FRA,HRV,REF,71,66
2015,FRA,HUN,REF,65,66
2015,FRA,ICO,REF,2516,2654
2015,FRA,IND,REF,199,202
2015,FRA,INS,REF,6,6
2015,FRA,IRN,REF,2359,2417
2015,FRA,IRQ,REF,2991,4787
2015,FRA,ISR,REF,5,5
2015,FRA,JAM,REF,10,13
2015,FRA,JOR,REF,12,18
2015,FRA,KAZ,REF,475,499
2015,FRA,KEN,REF,72,75
2015,FRA,KGZ,REF,282,283
2015,FRA,KOR,REF,*,
2015,FRA,KRN,REF,146,
2015,FRA,KUW,REF,9,9
2015,FRA,LAO,REF,7036,6944
2015,FRA,LBR,REF,221,218
2015,FRA,LBY,REF,67,143
2015,FRA,LEB,REF,108,117
2015,FRA,LKA,REF,23966,24220
2015,FRA,LTU,REF,12,12
2015,FRA,LVA,REF,41,39
2015,FRA,MAD,REF,214,216
2015,FRA,MAU,REF,5058,5066
2015,FRA,MCD,REF,316,323
2015,FRA,MDA,REF,356,347
2015,FRA,MDV,REF,*,*
2015,FRA,MEX,REF,11,16
2015,FRA,MLI,REF,3934,4050
2015,FRA,MLS,REF,7,7
2015,FRA,MLW,REF,*,*
2015,FRA,MNE,REF,77,79
2015,FRA,MNG,REF,359,384
2015,FRA,MOR,REF,225,254
2015,FRA,MOZ,REF,10,10
2015,FRA,MTS,REF,10,10
2015,FRA,MYA,REF,299,311
2015,FRA,NAM,REF,*,*
2015,FRA,NEP,REF,108,119
2015,FRA,NGR,REF,51,52
2015,FRA,NIC,REF,*,*
2015,FRA,NIG,REF,1102,1250
2015,FRA,PAK,REF,836,961
2015,FRA,PAR,REF,5,5
2015,FRA,PER,REF,285,290
2015,FRA,PHI,REF,*,*
2015,FRA,POL,REF,154,144
2015,FRA,POR,REF,,*
2015,FRA,ROM,REF,159,156
2015,FRA,RSA,REF,24,30
2015,FRA,RUS,REF,13644,14195
2015,FRA,RWA,REF,2833,2795
2015,FRA,SAL,REF,18,18
2015,FRA,SAU,REF,5,5
2015,FRA,SEN,REF,706,798
2015,FRA,SEY,REF,*,*
2015,FRA,SLE,REF,462,478
2015,FRA,SOM,REF,1896,2007
2015,FRA,SPA,REF,*,*
2015,FRA,SRB,REF,12119,12500
2015,FRA,SRV,REF,8281,8132
2015,FRA,SSD,REF,*,*
2015,FRA,STA,REF,,0
2015,FRA,STP,REF,*,*
2015,FRA,SUD,REF,2746,4146
2015,FRA,SVK,REF,120,114
2015,FRA,SWA,REF,*,0
2015,FRA,SYR,REF,2882,5179
2015,FRA,TAN,REF,*,*
2015,FRA,THA,REF,*,5
2015,FRA,TJK,REF,31,35
2015,FRA,TKM,REF,14,14
2015,FRA,TOG,REF,699,693
2015,FRA,TUN,REF,220,247
2015,FRA,TUR,REF,10699,10652
2015,FRA,UGA,REF,80,100
2015,FRA,UKR,REF,737,1038
2015,FRA,URU,REF,*,*
2015,FRA,USA,REF,*,*
2015,FRA,UZB,REF,221,216
2015,FRA,VAR,REF,60000,68443
2015,FRA,VEN,REF,12,32
2015,FRA,WSH,REF,185,297
2015,FRA,YEM,REF,30,63
2015,FRA,ZAM,REF,*,*
2015,FRA,ZIM,REF,37,34
2015,FSM,NEP,REF,,*
2015,GAB,ANG,REF,5,*
2015,GAB,BDI,REF,*,8
2015,GAB,CAR,REF,18,26
2015,GAB,CHD,REF,661,647
2015,GAB,CMR,REF,*,*
2015,GAB,COB,REF,189,112
2015,GAB,COD,REF,38,43
2015,GAB,CVI,REF,0,0
2015,GAB,EGU,REF,*,*
2015,GAB,ETH,REF,*,*
2015,GAB,GHA,REF,*,*
2015,GAB,ICO,REF,*,*
2015,GAB,LBR,REF,*,*
2015,GAB,MAU,REF,8,8
2015,GAB,NGR,REF,*,*
2015,GAB,RWA,REF,31,33
2015,GAB,SLE,REF,10,10
2015,GAB,SOM,REF,*,*
2015,GAB,SRV,REF,0,0
2015,GAB,STP,REF,19,19
2015,GAB,SUD,REF,*,*
2015,GAB,SYR,REF,,*
2015,GAB,TAN,REF,*,*
2015,GAB,TOG,REF,13,13
2015,GAM,CMR,REF,,0
2015,GAM,COB,REF,7,8
2015,GAM,COD,REF,64,40
2015,GAM,ERT,REF,*,0
2015,GAM,GNB,REF,9,9
2015,GAM,ICO,REF,243,192
2015,GAM,IRQ,REF,*,0
2015,GAM,LBR,REF,76,67
2015,GAM,RWA,REF,0,*
2015,GAM,SEN,REF,11036,7392
2015,GAM,SLE,REF,134,119
2015,GAM,SOM,REF,*,*
2015,GAM,SUD,REF,*,*
2015,GAM,TOG,REF,32,24
2015,GBR,AFG,REF,9054,9354
2015,GBR,ALA,REF,,
2015,GBR,ALB,REF,1371,1823
2015,GBR,ALG,REF,378,334
2015,GBR,AND,REF,0,
2015,GBR,ANG,REF,375,294
2015,GBR,ANT,REF,*,*
2015,GBR,ARE,REF,351,473
2015,GBR,ARG,REF,*,*
2015,GBR,ARM,REF,34,38
2015,GBR,AUL,REF,*,*
2015,GBR,AUS,REF,0,
2015,GBR,AZE,REF,86,83
2015,GBR,BAH,REF,124,146
2015,GBR,BAR,REF,*,*
2015,GBR,BDI,REF,163,76
2015,GBR,BEL,REF,0,
2015,GBR,BEN,REF,10,12
2015,GBR,BGD,REF,930,940
2015,GBR,BHS,REF,0,
2015,GBR,BHU,REF,91,91
2015,GBR,BKF,REF,6,5
2015,GBR,BLR,REF,175,178
2015,GBR,BOL,REF,18,16
2015,GBR,BOT,REF,11,17
2015,GBR,BRA,REF,13,14
2015,GBR,BRU,REF,0,
2015,GBR,BSN,REF,49,37
2015,GBR,BUL,REF,7,*
2015,GBR,BZE,REF,*,*
2015,GBR,CAM,REF,0,
2015,GBR,CAN,REF,6,8
2015,GBR,CAR,REF,9,9
2015,GBR,CHD,REF,39,43
2015,GBR,CHI,REF,1847,1837
2015,GBR,CHL,REF,*,*
2015,GBR,CMR,REF,454,383
2015,GBR,COB,REF,187,155
2015,GBR,COD,REF,1868,1473
2015,GBR,COI,REF,*,*
2015,GBR,COK,REF,*,*
2015,GBR,COL,REF,105,60
2015,GBR,COS,REF,0,
2015,GBR,CUB,REF,17,16
2015,GBR,CVI,REF,*,*
2015,GBR,CYP,REF,*,*
2015,GBR,CZE,REF,0,
2015,GBR,DEN,REF,0,
2015,GBR,DJB,REF,*,*
2015,GBR,DMA,REF,*,5
2015,GBR,DOM,REF,0,
2015,GBR,ECU,REF,25,19
2015,GBR,EGU,REF,0,*
2015,GBR,ERT,REF,11579,12383
2015,GBR,EST,REF,0,
2015,GBR,ETH,REF,833,1006
2015,GBR,FIJ,REF,8,8
2015,GBR,FIN,REF,0,
2015,GBR,FRA,REF,*,*
2015,GBR,FSM,REF,0,
2015,GBR,GAB,REF,0,*
2015,GBR,GAM,REF,1105,1235
2015,GBR,GAZ,REF,321,408
2015,GBR,GEO,REF,39,41
2015,GBR,GFR,REF,*,*
2015,GBR,GHA,REF,206,216
2015,GBR,GNB,REF,7,10
2015,GBR,GRE,REF,0,*
2015,GBR,GRN,REF,7,8
2015,GBR,GUA,REF,*,*
2015,GBR,GUI,REF,365,326
2015,GBR,GUY,REF,13,14
2015,GBR,HAI,REF,*,*
2015,GBR,HKG,REF,*,*
2015,GBR,HON,REF,23,31
2015,GBR,HRV,REF,11,5
2015,GBR,HUN,REF,0,
2015,GBR,ICE,REF,0,
2015,GBR,ICO,REF,359,298
2015,GBR,IND,REF,282,296
2015,GBR,INS,REF,9,10
2015,GBR,IRE,REF,*,*
2015,GBR,IRN,REF,11516,12667
2015,GBR,IRQ,REF,2952,3014
2015,GBR,ISR,REF,11,11
2015,GBR,ITA,REF,0,
2015,GBR,JAM,REF,373,354
2015,GBR,JOR,REF,34,46
2015,GBR,JPN,REF,*,*
2015,GBR,KAZ,REF,5,11
2015,GBR,KEN,REF,303,288
2015,GBR,KGZ,REF,23,*
2015,GBR,KIR,REF,0,
2015,GBR,KOR,REF,7,9
2015,GBR,KRN,REF,622,608
2015,GBR,KUW,REF,661,749
2015,GBR,LAO,REF,*,28
2015,GBR,LBR,REF,44,7
2015,GBR,LBY,REF,930,1138
2015,GBR,LCA,REF,6,10
2015,GBR,LEB,REF,114,129
2015,GBR,LES,REF,*,*
2015,GBR,LIE,REF,0,
2015,GBR,LKA,REF,4696,5279
2015,GBR,LTU,REF,0,
2015,GBR,LUX,REF,0,
2015,GBR,LVA,REF,0,
2015,GBR,MAD,REF,0,
2015,GBR,MAU,REF,7,7
2015,GBR,MCD,REF,18,19
2015,GBR,MCO,REF,0,
2015,GBR,MDA,REF,39,21
2015,GBR,MDV,REF,12,18
2015,GBR,MEX,REF,6,6
2015,GBR,MHL,REF,0,
2015,GBR,MLI,REF,18,18
2015,GBR,MLS,REF,69,88
2015,GBR,MLW,REF,233,286
2015,GBR,MNE,REF,0,
2015,GBR,MNG,REF,75,77
2015,GBR,MOR,REF,121,134
2015,GBR,MOZ,REF,*,*
2015,GBR,MTA,REF,0,
2015,GBR,MTS,REF,35,35
2015,GBR,MYA,REF,891,942
2015,GBR,NAM,REF,7,14
2015,GBR,NEP,REF,110,110
2015,GBR,NET,REF,0,
2015,GBR,NGR,REF,6,7
2015,GBR,NIC,REF,*,*
2015,GBR,NIG,REF,1471,1679
2015,GBR,NOR,REF,*,*
2015,GBR,NRU,REF,0,
2015,GBR,OMN,REF,6,8
2015,GBR,PAK,REF,5667,6319
2015,GBR,PAN,REF,*,*
2015,GBR,PAR,REF,*,*
2015,GBR,PER,REF,*,*
2015,GBR,PHI,REF,*,6
2015,GBR,PLW,REF,0,
2015,GBR,PNG,REF,0,
2015,GBR,POL,REF,*,*
2015,GBR,POR,REF,*,*
2015,GBR,QAT,REF,*,*
2015,GBR,ROM,REF,64,12
2015,GBR,RSA,REF,134,150
2015,GBR,RUS,REF,576,541
2015,GBR,RWA,REF,133,117
2015,GBR,SAL,REF,6,14
2015,GBR,SAU,REF,53,71
2015,GBR,SEN,REF,55,68
2015,GBR,SEY,REF,*,*
2015,GBR,SIN,REF,*,*
2015,GBR,SLE,REF,367,346
2015,GBR,SMA,REF,0,
2015,GBR,SOL,REF,0,
2015,GBR,SOM,REF,8512,6977
2015,GBR,SPA,REF,0,
2015,GBR,SRB,REF,410,196
2015,GBR,SRV,REF,546,533
2015,GBR,SSD,REF,9,23
2015,GBR,STA,REF,1101,1407
2015,GBR,STK,REF,*,*
2015,GBR,STP,REF,0,
2015,GBR,SUD,REF,4089,6076
2015,GBR,SVK,REF,0,
2015,GBR,SVN,REF,0,
2015,GBR,SWA,REF,27,50
2015,GBR,SWE,REF,0,
2015,GBR,SWI,REF,0,
2015,GBR,SYR,REF,4573,6496
2015,GBR,TAN,REF,57,65
2015,GBR,THA,REF,24,25
2015,GBR,TJK,REF,*,*
2015,GBR,TKM,REF,28,22
2015,GBR,TMP,REF,0,
2015,GBR,TOG,REF,29,25
2015,GBR,TON,REF,0,
2015,GBR,TRT,REF,29,42
2015,GBR,TUN,REF,34,31
2015,GBR,TUR,REF,1398,984
2015,GBR,TUV,REF,*,*
2015,GBR,UAE,REF,10,15
2015,GBR,UGA,REF,878,966
2015,GBR,UKR,REF,85,85
2015,GBR,URU,REF,0,
2015,GBR,USA,REF,22,35
2015,GBR,UZB,REF,58,64
2015,GBR,VAN,REF,0,
2015,GBR,VAR,REF,20021,19731
2015,GBR,VAR,REF,,
2015,GBR,VAT,REF,0,
2015,GBR,VCT,REF,8,14
2015,GBR,VEN,REF,23,27
2015,GBR,WES,REF,0,
2015,GBR,WSH,REF,11,11
2015,GBR,YEM,REF,218,292
2015,GBR,ZAM,REF,54,64
2015,GBR,ZIM,REF,9466,9045
2015,GEO,AFG,REF,*,*
2015,GEO,ARE,REF,*,6
2015,GEO,AZE,REF,*,*
2015,GEO,CUB,REF,0,0
2015,GEO,GAZ,REF,,*
2015,GEO,ICO,REF,0,0
2015,GEO,IRN,REF,0,*
2015,GEO,IRQ,REF,127,553
2015,GEO,JOR,REF,*,*
2015,GEO,KAZ,REF,,*
2015,GEO,LEB,REF,*,6
2015,GEO,LKA,REF,0,*
2015,GEO,NIG,REF,*,*
2015,GEO,RUS,REF,245,255
2015,GEO,SUD,REF,,*
2015,GEO,SYR,REF-like,415,393
2015,GEO,SYR,REF,56,82
2015,GEO,TJK,REF,*,*
2015,GEO,TUR,REF,*,*
2015,GEO,UKR,REF,,382
2015,GEO,UKR,REF-like,,286
2015,GFR,AFG,REF,27814,30026
2015,GFR,ALB,REF,366,472
2015,GFR,ALG,REF,301,289
2015,GFR,ANG,REF,800,796
2015,GFR,ANT,REF,0,0
2015,GFR,ARE,REF,355,636
2015,GFR,ARG,REF,14,12
2015,GFR,ARM,REF,1127,1191
2015,GFR,AUL,REF,11,5
2015,GFR,AUS,REF,*,*
2015,GFR,AZE,REF,2167,2171
2015,GFR,BAH,REF,23,55
2015,GFR,BAR,REF,*,*
2015,GFR,BDI,REF,71,71
2015,GFR,BEL,REF,*,*
2015,GFR,BEN,REF,30,34
2015,GFR,BGD,REF,153,186
2015,GFR,BHS,REF,*,*
2015,GFR,BHU,REF,28,27
2015,GFR,BKF,REF,37,36
2015,GFR,BLR,REF,155,154
2015,GFR,BOL,REF,7,7
2015,GFR,BOT,REF,*,*
2015,GFR,BRA,REF,58,35
2015,GFR,BSN,REF,1381,1412
2015,GFR,BUL,REF,91,85
2015,GFR,BZE,REF,0,0
2015,GFR,CAM,REF,26,26
2015,GFR,CAN,REF,34,20
2015,GFR,CAR,REF,0,*
2015,GFR,CHD,REF,16,24
2015,GFR,CHI,REF,1530,1406
2015,GFR,CHL,REF,194,184
2015,GFR,CMR,REF,538,515
2015,GFR,COB,REF,194,178
2015,GFR,COD,REF,1646,1537
2015,GFR,COI,REF,*,*
2015,GFR,COL,REF,63,61
2015,GFR,COS,REF,*,0
2015,GFR,CUB,REF,113,102
2015,GFR,CVI,REF,*,*
2015,GFR,CYP,REF,0,0
2015,GFR,CZE,REF,859,837
2015,GFR,DJB,REF,*,*
2015,GFR,DMA,REF,,*
2015,GFR,DOM,REF,21,15
2015,GFR,ECU,REF,22,18
2015,GFR,EGU,REF,14,15
2015,GFR,ERT,REF,4716,10980
2015,GFR,EST,REF,*,*
2015,GFR,ETH,REF,2695,2657
2015,GFR,FRA,REF,14,14
2015,GFR,GAB,REF,*,*
2015,GFR,GAM,REF,144,172
2015,GFR,GAZ,REF,250,0
2015,GFR,GBR,REF,11,12
2015,GFR,GEO,REF,343,360
2015,GFR,GHA,REF,256,274
2015,GFR,GNB,REF,18,24
2015,GFR,GRE,REF,48,47
2015,GFR,GUA,REF,*,*
2015,GFR,GUI,REF,569,641
2015,GFR,GUY,REF,0,0
2015,GFR,HAI,REF,15,16
2015,GFR,HON,REF,22,27
2015,GFR,HRV,REF,345,328
2015,GFR,HUN,REF,295,291
2015,GFR,ICE,REF,0,0
2015,GFR,ICO,REF,171,181
2015,GFR,IND,REF,417,299
2015,GFR,INS,REF,31,20
2015,GFR,IRE,REF,,*
2015,GFR,IRN,REF,18814,19763
2015,GFR,IRQ,REF,41167,51396
2015,GFR,ISR,REF,39,26
2015,GFR,ITA,REF,11,13
2015,GFR,JAM,REF,6,6
2015,GFR,JOR,REF,107,138
2015,GFR,JPN,REF,216,101
2015,GFR,KAZ,REF,89,87
2015,GFR,KEN,REF,182,180
2015,GFR,KGZ,REF,95,104
2015,GFR,KOR,REF,141,82
2015,GFR,KRN,REF,104,101
2015,GFR,KUW,REF,13,5
2015,GFR,LAO,REF,52,50
2015,GFR,LBR,REF,64,61
2015,GFR,LBY,REF,267,334
2015,GFR,LCA,REF,,0
2015,GFR,LCA,REF,*,0
2015,GFR,LEB,REF,489,521
2015,GFR,LES,REF,0,0
2015,GFR,LKA,REF,4046,3920
2015,GFR,LTU,REF,6,5
2015,GFR,LUX,REF,*,*
2015,GFR,LVA,REF,10,11
2015,GFR,MAD,REF,*,*
2015,GFR,MAU,REF,14,15
2015,GFR,MCD,REF,390,459
2015,GFR,MCO,REF,0,0
2015,GFR,MDA,REF,40,44
